가게명,별점,주소,카테고리,위도,경도
아이리스 pc방,0.0,광주 북구 첨단연신로107번길 45-21,PC방,35.206955063555604,126.86068776363399
레포스카페앤피씨,0.0,광주 광산구 사암로 303,PC방,35.1714313965668,126.809028850926
블랑PC방 신가점,0.0,광주 서구 화정로 119 2층 아이센스리그PC방,PC방,35.1453302897052,126.870574966495
블랑PC방,3.91,광주 광산구 사암로216번길 38-6 3층 아이센스리그PC방,PC방,35.1630268084077,126.81036376653
아이비스PC방 충장점,0.0,광주 동구 남문로 750,PC방,35.1369490977886,126.925594569477
아프리카TV 오픈스튜디오 광주서구점,0.0,광주 광산구 풍영로200번길 63 3층,PC방,35.189880020230206,126.817720066789
ICON PC,0.0,광주 서구 내방로 52 현대아파트,PC방,35.15795130274,126.844923918285
욜로PC 방 광주본점,0.0,광주 광산구 무진대로232번길 28,PC방,35.1603106344711,126.80557268003
스타덤PC방 광주장덕점,0.0,광주 북구 서하로 120,PC방,35.186394583127,126.89337608603998
스타피씨존,0.0,광주 동구 무등로 484,PC방,35.1548750320798,126.932878409103
아이센스리그PC 광주풍암2호점,4.63,광주 북구 우치로 128,PC방,35.1788303577851,126.912306986784
아이리스PC POP 진월점,0.0,광주 남구 봉선1로 118-1 1층,PC방,35.1272602342759,126.917890646122
아이센스리그PC 광주수완점,0.0,광주 광산구 용아로379번길 55,PC방,35.1763625502096,126.80136044893999
아이리스 학동점,0.0,광주 북구 대자로 86,PC방,35.1730737801643,126.881887984176
아이리스PCPOP,0.0,광주 광산구 목련로273번길 99,PC방,35.1785760575253,126.824504038908
애플트리PC,4.33,광주 북구 서하로 369,PC방,35.1862772032295,126.920984458622
아이리스PC팝,0.0,광주 북구 매곡로 70 지하1층,PC방,35.1912675505624,126.89324301181601
아이리스 PC POP,0.0,광주 북구 태봉로 71 2층,PC방,35.1633333176507,126.90628947314801
LC PC,4.07,광주 광산구 신창로 64,PC방,35.190942434038895,126.837399334676
아이맥스PC방,0.0,광주 북구 군왕로 46,PC방,35.165266255511305,126.932215567169
아이리스PC 첨단월계점,0.0,광주 동구 제봉로 220-1,PC방,35.1549821509234,126.913969293835
애플PC방,0.0,광주 서구 상일로 58 3층 라움pccafe,PC방,35.1607591669436,126.863457626344
이거시PC카페,0.0,광주 북구 양산로 48,PC방,35.210236466897896,126.879358958193
338PC방 본점,0.0,광주 북구 동운로 234 2층 아일랜드pc방,PC방,35.1740632611319,126.875557301757
블랑pc방,0.0,광주 북구 북문대로169번길 19,PC방,35.1829523248335,126.87046539745
아이센스리그PC 광주월곡점,0.0,광주 광산구 풍영철길로 15 콜럼버스월드,PC방,35.1628952489774,126.81165980029199
더엑스PC 광주본점,0.0,광주 광산구 북문대로419번길 61 3층,PC방,35.1923248617914,126.846107392131
아이리스 운천점,0.0,광주 서구 화정로 103,PC방,35.1453177339425,126.868706705711
위드 PC ZONE,0.0,광주 북구 중가로 60,PC방,35.1590442956364,126.90676315996299
아이리스PC POP 동강대점,0.0,광주 광산구 풍영로200번길 51 2층,PC방,35.1899064074645,126.8169879892
아이센스리그PC 오치점,0.0,광주 북구 서하로 198 2층 아이센스리그PC방,PC방,35.187056216866395,126.90206791084101
긱스타PC 상대점,0.0,광주 북구 양산택지로51번길 2,PC방,35.2110014260059,126.880248953232
BRO PC방,0.0,광주 북구 매곡로 74 지하1층,PC방,35.1914082073305,126.893090206586
베니피씨플레이스,0.0,광주 북구 동운로213번길 31 1층,PC방,35.175719145409495,126.873384680399
아이리스PCPOP중흥점,0.0,광주 북구 죽봉대로 203,PC방,35.1716769176722,126.884285798001
블루오션,0.0,광주 남구 대남대로 289,PC방,35.137964932733496,126.89585997123699
아프리카TV 오픈스튜디오 PC방 광주운암점,0.0,광주 동구 지호로 35,PC방,35.148084461040604,126.932896605621
아이센스리그PC 진월점,0.0,광주 서구 내방로353번길 7,PC방,35.1580606383874,126.87920621299999
아이리스PC,0.0,광주 남구 효덕로 276,PC방,35.1081813865137,126.897310101534
애플트리pc방,0.0,광주 서구 상무오월로15번길 28-3 1층,PC방,35.1580070531066,126.861477095339
힐링아일랜드PC카페,0.0,광주 서구 화개중앙로 97,PC방,35.127262131360105,126.852367460867
BOX PC CAFE,4.42,광주 광산구 풍영로 83 303호 IRIS PC POP,PC방,35.1794659348203,126.810889110833
리턴pc방,0.0,광주 광산구 장신로 261 드림프라자 5층,PC방,35.1909533362174,126.838744457536
스타덤PC방 광주오치점,0.0,광주 서구 상무1동 986-34,PC방,35.1537801153732,126.86742770838998
아이리스pc카페,0.0,광주 서구 화운로193번길 28 4층 라이또pc방,PC방,35.1563498383711,126.873706090492
쇼타임PC 광주임암점,0.0,광주 서구 월드컵4강로28번길 45-28 2층,PC방,35.1416064105829,126.88206074751001
블랑PC방,0.0,광주 광산구 첨단중앙로106번길 23,PC방,35.215021368758705,126.844354168619
라이또PC방 광주봉선점,0.0,광주 서구 금화로 96,PC방,35.1319867657878,126.859149368412
아무pc아뜰리에 금호점,0.0,광주 남구 금화로440번길 10,PC방,35.1445134413325,126.89197486163201
아이리스PC방,0.0,광주 서구 유림로98번길 3,PC방,35.1713056129077,126.864436730443
아이리스PC POP 신용점,0.0,광주 광산구 손재로110번길 35 2층,PC방,35.176356617916795,126.798749478467
스타일PC,0.0,광주 동구 필문대로287번길 30,PC방,35.1444722373377,126.929997590986
아이센스리그PC 화정점,0.0,광주 서구 풍암신흥로 20,PC방,35.119683125093395,126.865882512945
아이센스리그PC 광주우산점,0.0,광주 북구 동문대로 189 2층,PC방,35.1792562098307,126.92919238373399
로그타운PC,0.0,광주 동구 문화전당로35번길 22,PC방,35.1451050694677,126.91672169365
라이또PC방 광주장덕점,0.0,광주 광산구 목련로273번길 106 3층,PC방,35.1785515283823,126.824993939148
조이PC cafe,0.0,광주 북구 평교로 40,PC방,35.180411884868604,126.925952952464
제로100PC방,0.0,광주 북구 첨단연신로91번길 10,PC방,35.2065518542561,126.863266801363
위드pc방,0.0,광주 광산구 신창로 129 5층,PC방,35.196885857887004,126.838401886538
아이팝PC존,0.0,광주 서구 유림로98번길 39 3층,PC방,35.171110984777606,126.868170732717
블랑PC,0.0,광주 서구 풍암1로21번길 3-12,PC방,35.125946336378,126.878526260683
아이리스 PC 방림점,0.0,광주 서구 치평로 24,PC방,35.1494873055939,126.847654362087
블링pc,4.38,광주 남구 월산로151번길 2,PC방,35.1513440909812,126.895522909277
청개구리피시방 운암점,0.0,광주 남구 대남대로171번길 6 1층,PC방,35.1329890743994,126.906269501941
아이리스PCCAFE,3.88,광주 북구 갈마로 45,PC방,35.1620317162145,126.935493708727
케이원PC방,0.0,광주 광산구 수등로 268 4층 레드PC,PC방,35.184964641765,126.83806394816999
피씨뱅크,0.0,광주 북구 자미로 64,PC방,35.1715154555654,126.90474787852699
헌터pc방 광주신안점,0.0,광주 광산구 왕버들로 86,PC방,35.2022174199651,126.820160901224
비트PC존 광주신창점,0.0,광주 서구 화운로193번길 36-18 4층,PC방,35.1567602080564,126.873601191069
비원pc방,0.0,광주 광산구 첨단중앙로 96,PC방,35.2138342256441,126.84346505778099
아이러브pc클럽,0.0,광주 서구 상무대로1081번길 29-26,PC방,35.1558029890148,126.878560589097
라움pccafe,0.0,광주 서구 칠성로 27,PC방,35.166559153091,126.860544292409
아이리스피씨팝,0.0,광주 서구 시청로 7,PC방,35.1490619004014,126.851312103527
아일랜드pc방,0.0,광주 서구 군분2로 17,PC방,35.1545349240006,126.880888951216
블루오션,0.0,광주 서구 상무대로1005번길 27,PC방,35.1542755498153,126.87165719960501
브로스pc카페,0.0,광주 광산구 월계로 191,PC방,35.21363918273221,126.846428407237
더블유오pc방,4.53,광주 서구 상무대로 882,PC방,35.1501359568042,126.85853558032
아이리스팝PC,0.0,광주 북구 우치로100번길 24,PC방,35.1762737193435,126.913644756311
PC토랑,0.0,광주 북구 삼정로 122 번지 2층 청담PC,PC방,35.171816125732306,126.934957424112
헌터PC방 광주수완점,0.0,"광주 북구 설죽로202번길 88 2,3층",PC방,35.1772375034083,126.90221252234
이안pc라운지,0.0,광주 북구 송해로 71,PC방,35.2047590624393,126.89930309358999
소풍pc,4.73,광주 남구 광복마을길 43 지하1층,PC방,35.1216824200409,126.897434352116
아이리스pc방,0.0,광주 동구 무등로 304,PC방,35.1621331238007,126.916208664113
아이센스리그PC 광주운암점,4.29,광주 북구 설죽로 506-4 2층,PC방,35.2042077713392,126.898626314982
승리PC방,0.0,광주 북구 호동로 65,PC방,35.1774925188669,126.917900655583
모던PC방,0.0,광주 남구 용대로 162-1,PC방,35.1306728506176,126.918368553051
레몬PC,0.0,광주 북구 북문대로 97,PC방,35.17816352810139,126.87608107878599
강남PC,0.0,광주 동구 중앙로 260,PC방,35.1549054721251,126.920886394419
블루오션pc방,0.0,광주 남구 독립로 102-1,PC방,35.1427239000051,126.90342533946699
아무PC아뜰리에,0.0,광주 북구 양산택지로 52,PC방,35.210759936091,126.88059591705499
만땅 PC,0.0,광주 서구 쌍촌로36번길 13,PC방,35.148046520937804,126.866486100668
Iris pc pop 흑석점,0.0,광주 광산구 산정공원로59번길 40,PC방,35.173066301628296,126.804077814284
긱스타PC방,0.0,광주 동구 필문대로 267,PC방,35.1472763745873,126.928152322957
산소피시방 쌍촌점,0.0,광주 광산구 하남대로261번길 14 3층 nu pc방,PC방,35.1804965729187,126.82264597728
라이또pc방 광주내방점,0.0,광주 광산구 신창로 125,PC방,35.196463643309606,126.838183769196
헌터PC방 광주화정점,0.0,광주 동구 필문대로 269,PC방,35.1471525451731,126.92818206159401
소풍PC방,0.0,광주 광산구 첨단중앙로170번길 20,PC방,35.220511713021104,126.842920948391
애플피씨존,0.0,광주 남구 봉선로 30,PC방,35.1305876734689,126.90307540724501
엔젤PC존 운진각2호점,0.0,광주 북구 하백로6번길 20,PC방,35.1877327026655,126.892422309935
엘리시아PC존,0.0,광주 북구 서하로 193,PC방,35.187467101111004,126.90168039345501
아이센스리그PC 광주하남점,0.0,광주 남구 제중로 46 스타PC클럽,PC방,35.1385566919917,126.914036175127
TUG PC방,0.0,광주 광산구 임방울대로332번길 19 3충,PC방,35.1897632821246,126.825045223066
비트PC클럽 풍암점,0.0,광주 북구 동운로213번길 28,PC방,35.1756363784296,126.87370854469101
아이컨츄리 pc zone,0.0,광주 북구 우치로 80 용봉빌딩 3층,PC방,35.174647854295,126.91289318626801
아이맥스PC방,0.0,광주 서구 상무화원로32번길 35,PC방,35.1464379603561,126.846193164378
베니PC방,0.0,광주 북구 호동로 70 문흥동),PC방,35.1777545962595,126.918245543913
아이리스pc카페 문흥점,0.0,광주 서구 풍금로 3,PC방,35.120555328335904,126.865921125471
크라우드PC방 첨단2지구점,0.0,광주 북구 양산로 37-6,PC방,35.2109443083121,126.87873750555401
해피로PC 광주신창점,0.0,광주 북구 면앙로139번길 54,PC방,35.1788651019727,126.928715607636
팡팡피시방 PC CAFE,0.0,광주 광산구 첨단중앙로152번길 13 2층 아이리스 PC POP,PC방,35.219141904518,126.84303869646901
샹떼PC방 풍암점,0.0,광주 광산구 수등로 267 2층,PC방,35.1853305590723,126.838106919184
BlancPC방 상무점,0.0,광주 광산구 임방울대로826번길 60-1,PC방,35.21460015874629,126.848468128737
블루오션pc방,0.0,"광주 광산구 월계로 169 4층 401,402호",PC방,35.2136680435915,126.844044726574
The Beat Pc cafe,0.0,광주 서구 풍암1로21번길 15 2층.(풍암동),PC방,35.1258350400648,126.87963264555799
아이리스PCCAFE 두암점,4.81,광주 광산구 임방울대로 144 번길 2층,PC방,35.1739731986084,126.817911789151
레드PC,0.0,광주 북구 양산제로137번길 21,PC방,35.2043957069198,126.870291339188
블루오션PC,0.0,광주 광산구 어등대로 422 3층,PC방,35.1492487160904,126.76986954798201
엘리시아PC,0.0,광주 광산구 장신로 81 빛고을 빌딩 1층 수완PC방,PC방,35.191930678569,126.818252518716
쿤PC방,0.0,광주 서구 풍금로151번길 14,PC방,35.1313173403945,126.858236125673
라움PC방,0.0,광주 북구 북문대로247번길 12-2,PC방,35.186606625532605,126.864637717262
